id,energy
4019,-78.26683
4020,-57.794895
4021,-53.700516
4022,-78.26683
4023,-65.983665
4024,-78.26683
4025,-74.17243
4026,-82.3612
4027,-57.794895
4028,-61.889282
4029,-65.983665
4030,-82.3612
4031,-70.07806
4032,-94.64434
4033,-74.17243
4034,-65.983665
4035,-94.64434
4036,-82.3612
4037,-78.26683
4038,-57.794895
4039,-65.983665
4040,-78.26683
4041,-65.983665
4042,-86.45558
4043,-70.07806
4044,-65.983665
4045,-65.983665
4046,-86.45558
4047,-74.17243
4048,-61.889282
4049,-65.983665
4050,-53.700516
4051,-53.700516
4052,-65.983665
4053,-70.07806
4054,-86.45558
4055,-74.17243
4056,-53.700516
4057,-61.889282
4058,-61.889282
4059,-65.983665
4060,-74.17243
4061,-94.64434
4062,-49.606125
4063,-82.3612
4064,-61.889282
4065,-74.17243
4066,-65.983665
4067,-49.606125
4068,-74.17243
4069,-41.41736
4070,-61.889282
4071,-78.26683
4072,-94.64434
4073,-86.45558
4074,-49.606125
4075,-65.983665
4076,-86.45558
4077,-65.983665
4078,-70.07806
4079,-57.794895
4080,-61.889282
4081,-78.26683
4082,-74.17243
4083,-74.17243
4084,-86.45558
4085,-78.26683
4086,-86.45558
4087,-74.17243
4088,-90.54996
4089,-78.26683
4090,-74.17243
4091,-86.45558
4092,-53.700516
4093,-65.983665
4094,-70.07806
4095,-78.26683
4096,-78.26683
4097,-86.45558
4098,-74.17243
4099,-61.889282
4100,-74.17243
4101,-74.17243
4102,-70.07806
4103,-65.983665
4104,-70.07806
4105,-78.26683
4106,-78.26683
4107,-65.983665
4108,-86.45558
4109,-86.45558
4110,-82.3612
4111,-65.983665
4112,-74.17243
4113,-102.83311
4114,-74.17243
4115,-65.983665
4116,-65.983665
4117,-65.983665
4118,-65.983665
4119,-65.983665
4120,-78.26683
4121,-74.17243
4122,-70.07806
4123,-65.983665
4124,-86.45558
4125,-86.45558
4126,-74.17243
4127,-70.07806
4128,-65.983665
4129,-65.983665
4130,-78.26683
4131,-78.26683
4132,-70.07806
4133,-86.45558
4134,-61.889282
4135,-65.983665
4136,-74.17243
4137,-65.983665
4138,-94.64434
4139,-65.983665
4140,-78.26683
4141,-86.45558
4142,-82.3612
4143,-61.889282
4144,-74.17243
4145,-78.26683
4146,-57.794895
4147,-82.3612
4148,-65.983665
4149,-86.45558
4150,-74.17243
4151,-61.889282
4152,-57.794895
4153,-57.794895
4154,-57.794895
4155,-45.51174
4156,-74.17243
4157,-94.64434
4158,-65.983665
4159,-65.983665
4160,-65.983665
4161,-65.983665
4162,-70.07806
4163,-74.17243
4164,-82.3612
4165,-70.07806
4166,-82.3612
4167,-94.64434
4168,-86.45558
4169,-70.07806
4170,-74.17243
4171,-65.983665
4172,-78.26683
4173,-70.07806
4174,-74.17243
4175,-65.983665
4176,-78.26683
4177,-74.17243
4178,-65.983665
4179,-61.889282
4180,-65.983665
4181,-94.64434
4182,-82.3612
4183,-70.07806
4184,-78.26683
4185,-57.794895
4186,-78.26683
4187,-65.983665
4188,-78.26683
4189,-49.606125
4190,-70.07806
4191,-57.794895
4192,-70.07806
4193,-82.3612
4194,-61.889282
4195,-78.26683
4196,-94.64434
4197,-78.26683
4198,-70.07806
4199,-70.07806
4200,-70.07806
4201,-57.794895
4202,-61.889282
4203,-94.64434
4204,-57.794895
4205,-70.07806
4206,-70.07806
4207,-70.07806
4208,-74.17243
4209,-74.17243
4210,-65.983665
4211,-78.26683
4212,-74.17243
4213,-70.07806
4214,-61.889282
4215,-74.17243
4216,-102.83311
4217,-86.45558
4218,-78.26683
4219,-86.45558
4220,-74.17243
4221,-57.794895
4222,-65.983665
4223,-82.3612
4224,-65.983665
4225,-65.983665
4226,-74.17243
4227,-78.26683
4228,-49.606125
4229,-74.17243
4230,-65.983665
4231,-70.07806
4232,-65.983665
4233,-78.26683
4234,-70.07806
4235,-86.45558
4236,-61.889282
4237,-82.3612
4238,-82.3612
4239,-94.64434
4240,-86.45558
4241,-45.51174
4242,-78.26683
4243,-74.17243
4244,-74.17243
4245,-70.07806
4246,-65.983665
4247,-70.07806
4248,-61.889282
4249,-74.17243
4250,-78.26683
4251,-70.07806
4252,-78.26683
4253,-78.26683
4254,-70.07806
4255,-74.17243
4256,-57.794895
4257,-74.17243
4258,-70.07806
4259,-82.3612
4260,-53.700516
4261,-70.07806
4262,-86.45558
4263,-78.26683
4264,-74.17243
4265,-86.45558
4266,-78.26683
4267,-53.700516
4268,-57.794895
4269,-65.983665
4270,-86.45558
4271,-74.17243
4272,-70.07806
4273,-49.606125
4274,-65.983665
4275,-70.07806
4276,-94.64434
4277,-74.17243
4278,-82.3612
4279,-74.17243
4280,-70.07806
4281,-74.17243
4282,-70.07806
4283,-45.51174
4284,-65.983665
4285,-57.794895
4286,-74.17243
4287,-82.3612
4288,-82.3612
4289,-74.17243
4290,-65.983665
4291,-65.983665
4292,-78.26683
4293,-65.983665
4294,-86.45558
4295,-78.26683
4296,-86.45558
4297,-70.07806
4298,-65.983665
4299,-70.07806
4300,-86.45558
4301,-102.83311
4302,-86.45558
4303,-78.26683
4304,-74.17243
4305,-57.794895
4306,-57.794895
4307,-82.3612
4308,-78.26683
4309,-86.45558
4310,-65.983665
4311,-74.17243
4312,-70.07806
4313,-70.07806
4314,-86.45558
4315,-45.51174
4316,-78.26683
4317,-49.606125
4318,-78.26683
4319,-78.26683
4320,-74.17243
4321,-82.3612
4322,-86.45558
4323,-102.83311
4324,-86.45558
4325,-70.07806
4326,-78.26683
4327,-70.07806
4328,-74.17243
4329,-82.3612
4330,-70.07806
4331,-65.983665
4332,-61.889282
4333,-65.983665
4334,-65.983665
4335,-78.26683
4336,-45.51174
4337,-102.83311
4338,-65.983665
4339,-70.07806
4340,-45.51174
4341,-78.26683
4342,-86.45558
4343,-78.26683
4344,-65.983665
4345,-37.32298
4346,-78.26683
4347,-102.83311
4348,-94.64434
4349,-53.700516
4350,-82.3612
4351,-70.07806
4352,-65.983665
4353,-86.45558
4354,-86.45558
4355,-74.17243
4356,-70.07806
4357,-65.983665
4358,-74.17243
4359,-57.794895
4360,-45.51174
4361,-70.07806
4362,-70.07806
4363,-78.26683
4364,-74.17243
4365,-70.07806
4366,-65.983665
4367,-78.26683
4368,-57.794895
4369,-78.26683
4370,-74.17243
4371,-94.64434
4372,-74.17243
4373,-78.26683
4374,-41.41736
4375,-86.45558
4376,-70.07806
4377,-74.17243
4378,-82.3612
4379,-57.794895
4380,-49.606125
4381,-70.07806
4382,-78.26683
4383,-74.17243
4384,-65.983665
4385,-102.83311
4386,-78.26683
4387,-82.3612
4388,-74.17243
4389,-49.606125
4390,-70.07806
4391,-57.794895
4392,-74.17243
4393,-61.889282
4394,-74.17243
4395,-74.17243
4396,-78.26683
4397,-94.64434
4398,-57.794895
4399,-74.17243
4400,-78.26683
4401,-78.26683
4402,-74.17243
4403,-70.07806
4404,-78.26683
4405,-65.983665
4406,-74.17243
4407,-94.64434
4408,-57.794895
4409,-61.889282
4410,-65.983665
4411,-78.26683
4412,-65.983665
4413,-86.45558
4414,-86.45558
4415,-74.17243
4416,-65.983665
4417,-74.17243
4418,-70.07806
4419,-65.983665
4420,-65.983665
4421,-57.794895
4422,-61.889282
4423,-70.07806
4424,-102.83311
4425,-74.17243
4426,-65.983665
4427,-65.983665
4428,-53.700516
4429,-70.07806
4430,-70.07806
4431,-94.64434
4432,-86.45558
4433,-65.983665
4434,-70.07806
4435,-82.3612
4436,-65.983665
4437,-61.889282
4438,-74.17243
4439,-65.983665
4440,-70.07806
4441,-53.700516
4442,-82.3612
4443,-49.606125
4444,-61.889282
4445,-74.17243
4446,-86.45558
4447,-82.3612
4448,-78.26683
4449,-65.983665
4450,-102.83311
4451,-65.983665
4452,-78.26683
4453,-74.17243
4454,-65.983665
4455,-102.83311
4456,-45.51174
4457,-78.26683
4458,-74.17243
4459,-82.3612
4460,-65.983665
4461,-82.3612
4462,-102.83311
4463,-82.3612
4464,-65.983665
4465,-78.26683
4466,-78.26683
4467,-74.17243
4468,-78.26683
4469,-74.17243
4470,-78.26683
4471,-78.26683
4472,-61.889282
4473,-70.07806
4474,-78.26683
4475,-57.794895
4476,-61.889282
4477,-33.228592
4478,-82.3612
4479,-49.606125
4480,-65.983665
4481,-65.983665
4482,-61.889282
4483,-57.794895
4484,-74.17243
4485,-94.64434
4486,-49.606125
4487,-70.07806
4488,-86.45558
4489,-65.983665
4490,-90.54996
4491,-86.45558
4492,-53.700516
4493,-74.17243
4494,-61.889282
4495,-74.17243
4496,-70.07806
4497,-65.983665
4498,-70.07806
4499,-86.45558
4500,-74.17243
4501,-86.45558
4502,-74.17243
4503,-65.983665
4504,-74.17243
4505,-86.45558
4506,-78.26683
4507,-86.45558
4508,-78.26683
4509,-74.17243
4510,-65.983665
4511,-78.26683
4512,-70.07806
4513,-82.3612
4514,-78.26683
4515,-74.17243
4516,-86.45558
4517,-78.26683
4518,-61.889282
4519,-86.45558
4520,-94.64434
4521,-82.3612
4522,-61.889282
4523,-70.07806
4524,-74.17243
4525,-74.17243
4526,-90.54996
4527,-82.3612
4528,-86.45558
4529,-78.26683
4530,-74.17243
4531,-82.3612
4532,-57.794895
4533,-90.54996
4534,-61.889282
4535,-82.3612
4536,-70.07806
4537,-61.889282
4538,-74.17243
4539,-74.17243
4540,-78.26683
4541,-65.983665
4542,-74.17243
4543,-65.983665
4544,-86.45558
4545,-82.3612
4546,-65.983665
4547,-74.17243
4548,-86.45558
4549,-57.794895
4550,-49.606125
4551,-53.700516
4552,-70.07806
4553,-82.3612
4554,-78.26683
4555,-82.3612
4556,-74.17243
4557,-49.606125
4558,-70.07806
4559,-74.17243
4560,-65.983665
4561,-57.794895
4562,-61.889282
4563,-74.17243
4564,-70.07806
4565,-70.07806
4566,-102.83311
4567,-70.07806
4568,-102.83311
4569,-74.17243
4570,-65.983665
4571,-86.45558
4572,-65.983665
4573,-94.64434
4574,-74.17243
4575,-65.983665
4576,-61.889282
4577,-57.794895
4578,-78.26683
4579,-57.794895
4580,-94.64434
4581,-70.07806
4582,-78.26683
4583,-57.794895
4584,-37.32298
4585,-86.45558
4586,-61.889282
4587,-65.983665
4588,-65.983665
4589,-65.983665
4590,-82.3612
4591,-61.889282
4592,-74.17243
4593,-61.889282
4594,-78.26683
4595,-78.26683
4596,-74.17243
4597,-74.17243
4598,-61.889282
4599,-78.26683
4600,-65.983665
4601,-65.983665
4602,-94.64434
4603,-49.606125
4604,-65.983665
4605,-82.3612
4606,-65.983665
4607,-78.26683
4608,-78.26683
4609,-86.45558
4610,-94.64434
4611,-74.17243
4612,-86.45558
4613,-70.07806
4614,-74.17243
4615,-53.700516
4616,-78.26683
4617,-78.26683
4618,-74.17243
4619,-65.983665
4620,-78.26683
4621,-61.889282
4622,-74.17243
4623,-57.794895
4624,-86.45558
4625,-65.983665
4626,-65.983665
4627,-82.3612
4628,-57.794895
4629,-65.983665
4630,-53.700516
4631,-86.45558
4632,-78.26683
4633,-78.26683
4634,-70.07806
4635,-82.3612
4636,-74.17243
4637,-57.794895
4638,-65.983665
4639,-53.700516
4640,-70.07806
4641,-94.64434
4642,-78.26683
4643,-65.983665
4644,-61.889282
4645,-53.700516
4646,-70.07806
4647,-53.700516
4648,-82.3612
4649,-53.700516
4650,-90.54996
4651,-57.794895
4652,-70.07806
4653,-74.17243
4654,-70.07806
4655,-53.700516
4656,-78.26683
4657,-57.794895
4658,-78.26683
4659,-78.26683
4660,-61.889282
4661,-74.17243
4662,-57.794895
4663,-74.17243
4664,-78.26683
4665,-61.889282
4666,-82.3612
4667,-57.794895
4668,-53.700516
4669,-70.07806
4670,-53.700516
4671,-86.45558
4672,-65.983665
4673,-82.3612
4674,-78.26683
4675,-74.17243
4676,-49.606125
4677,-70.07806
4678,-74.17243
4679,-57.794895
4680,-74.17243
4681,-74.17243
4682,-74.17243
4683,-74.17243
4684,-57.794895
4685,-74.17243
4686,-74.17243
4687,-86.45558
4688,-65.983665
4689,-82.3612
4690,-65.983665
4691,-70.07806
4692,-74.17243
4693,-78.26683
4694,-78.26683
4695,-49.606125
4696,-78.26683
4697,-65.983665
4698,-70.07806
4699,-78.26683
4700,-65.983665
4701,-82.3612
4702,-53.700516
4703,-74.17243
4704,-78.26683
4705,-65.983665
4706,-82.3612
4707,-70.07806
4708,-74.17243
4709,-57.794895
4710,-65.983665
4711,-70.07806
4712,-61.889282
4713,-53.700516
4714,-86.45558
4715,-74.17243
4716,-70.07806
4717,-65.983665
4718,-61.889282
4719,-70.07806
4720,-86.45558
4721,-78.26683
4722,-74.17243
4723,-57.794895
4724,-65.983665
4725,-82.3612
4726,-70.07806
4727,-65.983665
4728,-74.17243
4729,-74.17243
4730,-61.889282
4731,-53.700516
4732,-65.983665
4733,-65.983665
4734,-82.3612
4735,-70.07806
4736,-74.17243
4737,-78.26683
4738,-61.889282
4739,-53.700516
